date,latitude,longitude,fire_occurred,acq_time,acq_timestamp,frp,confidence,daynight,type,source_file
2024-10-01,40.40879,17.42236,1,1134,2024-10-01 11:34:00,3.56,n,D,0,italy_viirs_snpp_2024.csv
2024-10-01,40.5479,17.91133,1,1134,2024-10-01 11:34:00,4.0,n,D,0,italy_viirs_snpp_2024.csv
2024-10-01,39.62106,9.09489,1,1314,2024-10-01 13:14:00,4.45,n,D,0,italy_viirs_snpp_2024.csv
2024-10-01,39.62765,8.79827,1,1314,2024-10-01 13:14:00,4.19,n,D,0,italy_viirs_snpp_2024.csv
2024-10-01,39.62066,9.09254,1,1314,2024-10-01 13:14:00,5.41,n,D,0,italy_viirs_snpp_2024.csv
2024-10-01,39.543,8.95013,1,1314,2024-10-01 13:14:00,2.92,n,D,0,italy_viirs_snpp_2024.csv
2024-10-01,37.36595,15.06265,1,2353,2024-10-01 23:53:00,1.47,n,N,0,italy_viirs_snpp_2024.csv
2024-10-01,37.36756,15.06269,1,2353,2024-10-01 23:53:00,0.85,n,N,0,italy_viirs_snpp_2024.csv
2024-10-01,37.43908,15.02816,1,2353,2024-10-01 23:53:00,0.84,n,N,2,italy_viirs_snpp_2024.csv
2024-10-01,37.75113,14.98849,1,2353,2024-10-01 23:53:00,1.94,n,N,1,italy_viirs_snpp_2024.csv
2024-10-02,41.39505,15.31683,1,132,2024-10-02 01:32:00,0.79,n,N,0,italy_viirs_snpp_2024.csv
2024-10-02,41.39299,15.31623,1,132,2024-10-02 01:32:00,0.88,n,N,0,italy_viirs_snpp_2024.csv
2024-10-02,40.53243,17.38533,1,132,2024-10-02 01:32:00,4.26,h,N,0,italy_viirs_snpp_2024.csv
2024-10-02,40.52737,17.38305,1,132,2024-10-02 01:32:00,1.2,n,N,0,italy_viirs_snpp_2024.csv
2024-10-02,40.52855,17.38122,1,132,2024-10-02 01:32:00,2.09,n,N,0,italy_viirs_snpp_2024.csv
2024-10-02,40.52746,17.38529,1,132,2024-10-02 01:32:00,1.41,n,N,0,italy_viirs_snpp_2024.csv
2024-10-02,41.05125,17.02082,1,132,2024-10-02 01:32:00,0.22,n,N,0,italy_viirs_snpp_2024.csv
2024-10-02,37.75666,14.99888,1,133,2024-10-02 01:33:00,1.56,n,N,1,italy_viirs_snpp_2024.csv
2024-10-02,37.21306,15.17029,1,133,2024-10-02 01:33:00,1.02,n,N,2,italy_viirs_snpp_2024.csv
2024-10-02,37.42254,14.34367,1,133,2024-10-02 01:33:00,0.9,n,N,0,italy_viirs_snpp_2024.csv
2024-10-02,37.4366,15.03029,1,133,2024-10-02 01:33:00,1.03,n,N,2,italy_viirs_snpp_2024.csv
2024-10-02,37.44151,15.03225,1,133,2024-10-02 01:33:00,0.63,n,N,2,italy_viirs_snpp_2024.csv
2024-10-02,37.43974,15.03014,1,133,2024-10-02 01:33:00,1.43,n,N,2,italy_viirs_snpp_2024.csv
2024-10-02,37.75205,14.99598,1,133,2024-10-02 01:33:00,1.56,n,N,1,italy_viirs_snpp_2024.csv
2024-10-02,37.75294,14.99243,1,133,2024-10-02 01:33:00,1.56,n,N,1,italy_viirs_snpp_2024.csv
2024-10-02,38.204,15.26702,1,133,2024-10-02 01:33:00,1.28,n,N,2,italy_viirs_snpp_2024.csv
2024-10-02,38.7926,15.20939,1,133,2024-10-02 01:33:00,3.4,n,N,1,italy_viirs_snpp_2024.csv
2024-10-02,38.79716,15.21219,1,133,2024-10-02 01:33:00,3.4,n,N,1,italy_viirs_snpp_2024.csv
2024-10-02,38.79832,15.20761,1,133,2024-10-02 01:33:00,5.13,n,N,1,italy_viirs_snpp_2024.csv
2024-10-02,40.55715,9.67128,1,133,2024-10-02 01:33:00,1.6,n,N,2,italy_viirs_snpp_2024.csv
2024-10-02,38.21547,15.68227,1,1114,2024-10-02 11:14:00,7.97,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.97648,14.39574,1,1114,2024-10-02 11:14:00,3.71,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.38848,14.99231,1,1114,2024-10-02 11:14:00,1.55,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.3878,14.60025,1,1114,2024-10-02 11:14:00,3.89,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.52743,15.01304,1,1114,2024-10-02 11:14:00,3.13,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,38.21302,15.68435,1,1114,2024-10-02 11:14:00,6.74,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,40.90992,16.01744,1,1115,2024-10-02 11:15:00,3.09,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,41.11533,15.88261,1,1115,2024-10-02 11:15:00,3.96,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,41.20566,15.61167,1,1115,2024-10-02 11:15:00,8.26,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,41.20801,15.6149,1,1115,2024-10-02 11:15:00,14.1,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,41.87363,14.85196,1,1115,2024-10-02 11:15:00,3.52,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,39.62319,9.12932,1,1115,2024-10-02 11:15:00,4.98,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,39.6854,16.35049,1,1115,2024-10-02 11:15:00,1.82,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,40.50884,17.89297,1,1115,2024-10-02 11:15:00,4.15,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,40.48912,17.80378,1,1115,2024-10-02 11:15:00,4.53,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,40.353,16.75764,1,1115,2024-10-02 11:15:00,4.01,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,41.09374,16.95189,1,1115,2024-10-02 11:15:00,4.96,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,39.57432,9.1462,1,1255,2024-10-02 12:55:00,5.13,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.25212,14.97627,1,1255,2024-10-02 12:55:00,3.28,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.25478,14.97521,1,1255,2024-10-02 12:55:00,5.73,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.59302,15.08426,1,1255,2024-10-02 12:55:00,3.83,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,37.59434,15.08408,1,1255,2024-10-02 12:55:00,5.96,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,38.02773,15.73437,1,1255,2024-10-02 12:55:00,5.72,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,39.28719,16.28789,1,1255,2024-10-02 12:55:00,4.99,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,39.37938,8.97043,1,1255,2024-10-02 12:55:00,6.59,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,39.5751,9.14561,1,1255,2024-10-02 12:55:00,4.79,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,41.42549,15.08754,1,1256,2024-10-02 12:56:00,6.52,n,D,0,italy_viirs_snpp_2024.csv
2024-10-02,41.42493,15.08701,1,1256,2024-10-02 12:56:00,5.27,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,40.95257,14.02434,1,114,2024-10-03 01:14:00,0.48,n,N,0,italy_viirs_snpp_2024.csv
2024-10-03,38.79784,15.20795,1,114,2024-10-03 01:14:00,2.07,n,N,1,italy_viirs_snpp_2024.csv
2024-10-03,38.79682,15.21288,1,114,2024-10-03 01:14:00,0.61,n,N,1,italy_viirs_snpp_2024.csv
2024-10-03,38.79313,15.21107,1,114,2024-10-03 01:14:00,1.04,n,N,1,italy_viirs_snpp_2024.csv
2024-10-03,40.53331,17.3256,1,114,2024-10-03 01:14:00,1.36,n,N,0,italy_viirs_snpp_2024.csv
2024-10-03,40.52925,17.32414,1,114,2024-10-03 01:14:00,1.36,n,N,0,italy_viirs_snpp_2024.csv
2024-10-03,40.52815,17.32905,1,114,2024-10-03 01:14:00,1.57,n,N,0,italy_viirs_snpp_2024.csv
2024-10-03,40.52155,17.20287,1,114,2024-10-03 01:14:00,1.6,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,40.51138,17.20931,1,114,2024-10-03 01:14:00,1.66,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,40.51918,17.20545,1,114,2024-10-03 01:14:00,1.85,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,40.51307,17.21345,1,114,2024-10-03 01:14:00,0.61,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,40.50399,17.21513,1,114,2024-10-03 01:14:00,2.45,n,N,3,italy_viirs_snpp_2024.csv
2024-10-03,40.50294,17.2199,1,114,2024-10-03 01:14:00,0.81,n,N,3,italy_viirs_snpp_2024.csv
2024-10-03,40.49997,17.2136,1,114,2024-10-03 01:14:00,0.74,n,N,3,italy_viirs_snpp_2024.csv
2024-10-03,37.21131,15.16817,1,115,2024-10-03 01:15:00,1.55,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,37.01563,15.20821,1,115,2024-10-03 01:15:00,0.86,n,N,0,italy_viirs_snpp_2024.csv
2024-10-03,37.43667,15.02997,1,115,2024-10-03 01:15:00,3.76,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,37.44055,15.03124,1,115,2024-10-03 01:15:00,3.76,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,37.43847,15.03039,1,115,2024-10-03 01:15:00,7.97,n,N,2,italy_viirs_snpp_2024.csv
2024-10-03,38.68543,16.44745,1,1236,2024-10-03 12:36:00,3.72,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,38.68,16.44701,1,1236,2024-10-03 12:36:00,4.25,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,38.55085,16.05784,1,1236,2024-10-03 12:36:00,5.04,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,36.80335,14.78912,1,1236,2024-10-03 12:36:00,4.51,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,36.83353,15.06826,1,1236,2024-10-03 12:36:00,5.43,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,38.68203,16.44694,1,1236,2024-10-03 12:36:00,6.75,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,38.55123,16.0574,1,1236,2024-10-03 12:36:00,4.63,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,41.38015,15.20822,1,1237,2024-10-03 12:37:00,2.34,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,41.2626,15.07508,1,1237,2024-10-03 12:37:00,4.61,n,D,0,italy_viirs_snpp_2024.csv
2024-10-03,41.26057,15.12981,1,1237,2024-10-03 12:37:00,2.19,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,40.55529,9.67184,1,55,2024-10-04 00:55:00,1.02,n,N,2,italy_viirs_snpp_2024.csv
2024-10-04,37.11229,14.70702,1,56,2024-10-04 00:56:00,0.89,n,N,0,italy_viirs_snpp_2024.csv
2024-10-04,37.1163,14.70361,1,56,2024-10-04 00:56:00,0.89,n,N,0,italy_viirs_snpp_2024.csv
2024-10-04,37.11301,14.70269,1,56,2024-10-04 00:56:00,0.89,n,N,0,italy_viirs_snpp_2024.csv
2024-10-04,37.04337,14.55496,1,1217,2024-10-04 12:17:00,4.87,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.93017,12.81366,1,1217,2024-10-04 12:17:00,4.51,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.93077,12.81837,1,1217,2024-10-04 12:17:00,2.23,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.87418,12.69012,1,1217,2024-10-04 12:17:00,2.35,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.93044,13.32807,1,1217,2024-10-04 12:17:00,4.01,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.92692,13.32883,1,1217,2024-10-04 12:17:00,4.01,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.92756,13.33397,1,1217,2024-10-04 12:17:00,4.01,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.8663,13.18904,1,1217,2024-10-04 12:17:00,1.65,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,37.75004,13.78989,1,1217,2024-10-04 12:17:00,6.73,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,40.81567,16.12889,1,1218,2024-10-04 12:18:00,4.56,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,39.26655,8.55972,1,1218,2024-10-04 12:18:00,3.84,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,40.58093,16.35351,1,1218,2024-10-04 12:18:00,4.05,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,40.94168,15.8234,1,1218,2024-10-04 12:18:00,2.2,n,D,0,italy_viirs_snpp_2024.csv
2024-10-04,40.50068,17.21913,1,1218,2024-10-04 12:18:00,3.15,n,D,3,italy_viirs_snpp_2024.csv
2024-10-04,41.21492,16.45765,1,1218,2024-10-04 12:18:00,5.12,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,45.46198,10.45443,1,35,2024-10-05 00:35:00,2.59,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.14677,9.93803,1,35,2024-10-05 00:35:00,4.36,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.14633,9.94605,1,35,2024-10-05 00:35:00,4.36,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,44.30217,7.50842,1,35,2024-10-05 00:35:00,1.02,n,N,0,italy_viirs_snpp_2024.csv
2024-10-05,40.51093,17.21207,1,36,2024-10-05 00:36:00,1.84,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,40.51432,17.21289,1,36,2024-10-05 00:36:00,0.91,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,40.51839,17.20887,1,36,2024-10-05 00:36:00,0.91,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,40.62825,17.99851,1,36,2024-10-05 00:36:00,0.45,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,40.99149,17.19239,1,36,2024-10-05 00:36:00,0.32,n,N,0,italy_viirs_snpp_2024.csv
2024-10-05,40.55606,9.67275,1,36,2024-10-05 00:36:00,1.23,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,41.17543,16.16485,1,36,2024-10-05 00:36:00,1.06,n,N,0,italy_viirs_snpp_2024.csv
2024-10-05,40.50347,17.2153,1,36,2024-10-05 00:36:00,1.81,n,N,3,italy_viirs_snpp_2024.csv
2024-10-05,38.1798,16.13881,1,37,2024-10-05 00:37:00,0.54,n,N,0,italy_viirs_snpp_2024.csv
2024-10-05,38.79275,15.21384,1,37,2024-10-05 00:37:00,0.83,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,38.79345,15.20799,1,37,2024-10-05 00:37:00,0.83,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,38.79708,15.20822,1,37,2024-10-05 00:37:00,1.52,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,37.21089,15.16757,1,37,2024-10-05 00:37:00,1.92,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,37.74859,14.99447,1,37,2024-10-05 00:37:00,2.27,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,37.74925,14.98913,1,37,2024-10-05 00:37:00,2.91,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,37.75212,14.99542,1,37,2024-10-05 00:37:00,2.27,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,37.75278,14.99009,1,37,2024-10-05 00:37:00,2.91,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,37.7557,14.99603,1,37,2024-10-05 00:37:00,1.15,n,N,3,italy_viirs_snpp_2024.csv
2024-10-05,38.79563,15.21297,1,37,2024-10-05 00:37:00,1.43,n,N,1,italy_viirs_snpp_2024.csv
2024-10-05,45.47578,10.20982,1,215,2024-10-05 02:15:00,5.47,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.50687,10.24596,1,215,2024-10-05 02:15:00,1.32,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.50764,10.24563,1,215,2024-10-05 02:15:00,0.73,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.14317,9.94405,1,215,2024-10-05 02:15:00,5.27,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.14455,9.93929,1,215,2024-10-05 02:15:00,7.18,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.48094,10.21287,1,215,2024-10-05 02:15:00,5.47,h,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.14467,9.93765,1,215,2024-10-05 02:15:00,5.24,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.14326,9.94241,1,215,2024-10-05 02:15:00,5.94,h,N,2,italy_viirs_snpp_2024.csv
2024-10-05,45.781,8.68296,1,215,2024-10-05 02:15:00,0.76,n,N,2,italy_viirs_snpp_2024.csv
2024-10-05,40.55804,9.66165,1,216,2024-10-05 02:16:00,1.06,n,N,0,italy_viirs_snpp_2024.csv
2024-10-05,37.90983,13.19661,1,1158,2024-10-05 11:58:00,6.02,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,39.77353,16.46549,1,1158,2024-10-05 11:58:00,3.21,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,39.44298,16.96485,1,1158,2024-10-05 11:58:00,1.57,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,38.14935,13.23485,1,1158,2024-10-05 11:58:00,2.94,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.98991,13.14901,1,1158,2024-10-05 11:58:00,2.05,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.88915,13.19747,1,1158,2024-10-05 11:58:00,2.55,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.90204,13.29649,1,1158,2024-10-05 11:58:00,3.72,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,38.37249,16.41,1,1158,2024-10-05 11:58:00,4.94,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,38.36913,16.41077,1,1158,2024-10-05 11:58:00,4.94,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.77161,13.65099,1,1158,2024-10-05 11:58:00,10.15,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.76954,13.64974,1,1158,2024-10-05 11:58:00,2.8,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.77024,13.65409,1,1158,2024-10-05 11:58:00,2.8,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.61335,12.87339,1,1158,2024-10-05 11:58:00,12.5,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.64794,13.14152,1,1158,2024-10-05 11:58:00,6.47,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.21477,13.86229,1,1158,2024-10-05 11:58:00,2.92,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,37.15965,14.00179,1,1158,2024-10-05 11:58:00,1.61,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,36.80747,14.74148,1,1158,2024-10-05 11:58:00,1.35,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,41.32337,15.65474,1,1159,2024-10-05 11:59:00,1.96,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,41.21217,16.07575,1,1159,2024-10-05 11:59:00,1.31,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,45.6861,9.59755,1,1200,2024-10-05 12:00:00,2.01,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,45.60693,9.81254,1,1200,2024-10-05 12:00:00,4.81,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,45.61026,9.81138,1,1200,2024-10-05 12:00:00,4.54,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,45.67794,9.1921,1,1200,2024-10-05 12:00:00,1.93,n,D,0,italy_viirs_snpp_2024.csv
2024-10-05,45.14517,9.94631,1,1200,2024-10-05 12:00:00,8.68,n,D,2,italy_viirs_snpp_2024.csv
2024-10-05,45.10894,7.72781,1,1200,2024-10-05 12:00:00,4.07,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,45.4585,10.45579,1,16,2024-10-06 00:16:00,2.28,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.14484,9.93729,1,16,2024-10-06 00:16:00,2.3,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,46.22966,13.07507,1,16,2024-10-06 00:16:00,0.5,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,40.51357,17.21141,1,17,2024-10-06 00:17:00,1.34,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,40.51819,17.20721,1,17,2024-10-06 00:17:00,1.19,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,40.5006,17.21427,1,17,2024-10-06 00:17:00,2.6,n,N,3,italy_viirs_snpp_2024.csv
2024-10-06,41.32182,15.96175,1,17,2024-10-06 00:17:00,0.43,n,N,0,italy_viirs_snpp_2024.csv
2024-10-06,40.3808,9.59354,1,17,2024-10-06 00:17:00,1.0,n,N,0,italy_viirs_snpp_2024.csv
2024-10-06,40.62933,18.00331,1,17,2024-10-06 00:17:00,1.11,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,40.50477,17.21497,1,17,2024-10-06 00:17:00,1.03,n,N,3,italy_viirs_snpp_2024.csv
2024-10-06,40.5094,17.21072,1,17,2024-10-06 00:17:00,1.03,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,38.79928,15.21123,1,18,2024-10-06 00:18:00,6.02,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79451,15.21328,1,18,2024-10-06 00:18:00,6.02,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79522,15.20453,1,18,2024-10-06 00:18:00,4.45,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,39.0829,9.01391,1,18,2024-10-06 00:18:00,1.05,n,N,0,italy_viirs_snpp_2024.csv
2024-10-06,37.75344,14.99096,1,18,2024-10-06 00:18:00,3.16,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,37.75293,14.99699,1,18,2024-10-06 00:18:00,1.63,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,37.49237,14.29126,1,18,2024-10-06 00:18:00,2.6,n,N,0,italy_viirs_snpp_2024.csv
2024-10-06,37.49706,14.29246,1,18,2024-10-06 00:18:00,2.6,n,N,0,italy_viirs_snpp_2024.csv
2024-10-06,37.74896,14.98944,1,18,2024-10-06 00:18:00,2.21,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.8,15.20237,1,18,2024-10-06 00:18:00,4.45,n,N,0,italy_viirs_snpp_2024.csv
2024-10-06,45.78209,8.68251,1,156,2024-10-06 01:56:00,0.74,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.50988,10.24516,1,156,2024-10-06 01:56:00,2.18,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.45782,10.45612,1,156,2024-10-06 01:56:00,2.12,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.68442,9.46549,1,156,2024-10-06 01:56:00,1.15,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.37918,11.95107,1,156,2024-10-06 01:56:00,0.82,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.46213,10.45822,1,156,2024-10-06 01:56:00,2.12,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.14715,9.94433,1,157,2024-10-06 01:57:00,2.06,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,45.14291,9.94228,1,157,2024-10-06 01:57:00,2.06,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,38.79446,15.2043,1,158,2024-10-06 01:58:00,7.49,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79329,15.20798,1,158,2024-10-06 01:58:00,9.21,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.80126,15.20592,1,158,2024-10-06 01:58:00,7.49,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79891,15.21335,1,158,2024-10-06 01:58:00,9.21,h,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79746,15.20562,1,158,2024-10-06 01:58:00,17.61,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79635,15.20907,1,158,2024-10-06 01:58:00,17.61,h,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79501,15.21322,1,158,2024-10-06 01:58:00,12.28,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.80014,15.20946,1,158,2024-10-06 01:58:00,7.49,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,40.55917,9.67249,1,158,2024-10-06 01:58:00,1.6,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,37.75081,14.99253,1,158,2024-10-06 01:58:00,2.3,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.79187,15.21245,1,158,2024-10-06 01:58:00,9.21,n,N,1,italy_viirs_snpp_2024.csv
2024-10-06,38.35314,15.97176,1,1139,2024-10-06 11:39:00,5.29,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.93342,16.05313,1,1139,2024-10-06 11:39:00,56.81,l,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.75093,14.99017,1,1139,2024-10-06 11:39:00,8.51,n,D,1,italy_viirs_snpp_2024.csv
2024-10-06,37.96312,16.0148,1,1139,2024-10-06 11:39:00,7.3,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.5379,13.41172,1,1139,2024-10-06 11:39:00,9.03,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,38.44777,16.4523,1,1139,2024-10-06 11:39:00,2.02,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.87799,13.21426,1,1139,2024-10-06 11:39:00,2.55,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.93253,16.04826,1,1139,2024-10-06 11:39:00,9.57,l,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.93433,16.05803,1,1139,2024-10-06 11:39:00,56.81,l,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.56895,13.4003,1,1139,2024-10-06 11:39:00,9.09,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.85258,14.48859,1,1139,2024-10-06 11:39:00,5.98,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,37.82666,13.98107,1,1139,2024-10-06 11:39:00,10.68,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,41.47359,15.61386,1,1140,2024-10-06 11:40:00,2.39,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,41.12859,15.99933,1,1140,2024-10-06 11:40:00,1.41,l,D,0,italy_viirs_snpp_2024.csv
2024-10-06,41.46605,15.63173,1,1140,2024-10-06 11:40:00,2.66,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,41.46518,15.62684,1,1140,2024-10-06 11:40:00,2.66,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,41.46944,15.63067,1,1140,2024-10-06 11:40:00,2.66,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,41.16364,16.57139,1,1140,2024-10-06 11:40:00,3.29,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,40.54047,15.92941,1,1140,2024-10-06 11:40:00,4.8,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,39.575,16.80453,1,1140,2024-10-06 11:40:00,1.63,n,D,0,italy_viirs_snpp_2024.csv
2024-10-06,40.52067,17.20645,1,2358,2024-10-06 23:58:00,0.65,n,N,2,italy_viirs_snpp_2024.csv
2024-10-06,40.97767,16.86918,1,2358,2024-10-06 23:58:00,0.62,n,N,0,italy_viirs_snpp_2024.csv
2024-10-06,40.51505,17.2103,1,2358,2024-10-06 23:58:00,0.61,n,N,2,italy_viirs_snpp_2024.csv
